Relative Time	Peak at 1703 cm-1	Peak at 1746 cm-1
03:07:26	0.0465992	0.0261743
03:07:41	0.0485953	0.0295171
03:07:56	0.04176	0.0362766
03:08:11	0.231775	1.02543
03:08:26	0.244807	1.19234
03:08:41	0.21601	1.04159
03:08:56	0.115541	0.505994
03:09:11	0.116206	0.499402
03:09:26	0.107994	0.496939
03:09:41	0.100316	0.501984
03:09:56	0.106222	0.481796
03:10:11	0.104204	0.481139
03:10:26	0.0961288	0.480323
03:10:41	0.137884	0.475192
03:10:56	0.103693	0.275165
03:11:11	0.0893473	0.181214
03:11:26	0.053136	0.066105
03:11:41	0.0478367	0.0608302
03:11:56	0.0507508	0.0602312
03:12:11	0.0502064	0.0436831
03:12:26	0.0548506	0.0462441
03:12:41	0.0442205	0.0398668
03:12:56	0.0522938	0.0454174
03:13:11	0.04023	0.0483711
03:13:25	0.0501258	0.0553545
03:13:41	0.0443152	0.0504236
03:13:56	0.0459413	0.0434264
03:14:11	0.0494441	0.0412271
03:14:26	0.0545795	0.0377032
03:14:41	0.0583498	0.0396064
03:14:56	0.0582466	0.0773356
03:15:11	0.207098	1.03987
03:15:26	0.223195	1.1502
03:15:41	0.13573	0.657168
03:15:55	0.104843	0.461369
03:16:11	0.102008	0.466875
03:16:26	0.0962291	0.503854
03:16:41	0.0922426	0.462844
03:16:56	0.0942027	0.466902
03:17:11	0.0962568	0.458654
03:17:26	0.0891949	0.462828
03:17:41	0.123423	0.469197
03:17:56	0.0990383	0.276294
03:18:11	0.101953	0.201893
03:18:26	0.0532551	0.0578562
03:18:41	0.0507997	0.0534077
03:18:56	0.0457742	0.0522725
03:19:11	0.048969	0.0404735
03:19:26	0.0419618	0.0411614
03:19:41	0.0530992	0.0368893
03:19:56	0.0500935	0.0493458
03:20:11	0.0555326	0.0423762
03:20:26	0.0502097	0.0533085
